Code Adhérent;Code du destinataire;Description destinataire;Nature;Numéro de document;Date d'enregistrement;Référence du document de base;Numéro d'article;Description article/service;Quantité;Remise (%) par ligne;Définition de la TVA;prix Brut;prix Net;prix TTC;N° Série
0011;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;22121315;31.12.2022;22120517;SC2022;Surcharge Conjoncturelle +3%;1;0;E7;0,46;0,462;0,462;
0011;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;22121315;31.12.2022;22120517;SNR2;GRAVURE LOGO;2;100;E7;4;0;0;
0011;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;22121315;31.12.2022;22120517;SNR2;GRAVURE LOGO;2;100;E7;4;0;0;
0011;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;22121315;31.12.2022;22120604;BIO20;BIOPOR 20 COQUILLE SQUELETTE;2;18;E7;56,6;46,412;46,412;
0011;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;22121315;31.12.2022;22120604;PORT1;PORT + EMBALLAGE-ETRANG;1;0;E7;14,4;14,4;14,4;
0011;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;22121315;31.12.2022;22120604;VERS;ASSURANCE;1;0;E7;1;1;1;
0011;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;22121315;31.12.2022;22120604;SC2022;Surcharge Conjoncturelle +3%;1;0;E7;1,95;1,953;1,953;
0011;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;22121315;31.12.2022;22120604;SNR2;GRAVURE LOGO;2;18;E7;4;3,28;3,28;
0011;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;22121315;31.12.2022;22120665;PO11;PORT T.N.T. INTER (4 KG) 26X20X18;1;0;C4;34,5;34,5;41,4;
0011;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;22121315;31.12.2022;22120665;PO51;FRAIS D'EMBALLAGE;1;0;C4;2,8;2,8;3,36;
0011;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;22121315;31.12.2022;22120665;PROCYL;50 PROTEGES TYMPAN CYL. S;4;18;E7;36,2;29,684;29,684;
0011;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;22121315;31.12.2022;22120665;PROCYL1;50 PROTEGES TYMPAN CYL.  L;4;18;E7;32,2;26,404;26,404;
0011;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;22121315;31.12.2022;22120665;PROCYL2;50 PROTEGES TYMPAN CYL. M;4;18;E7;32,2;26,404;26,404;
0011;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;22121315;31.12.2022;22120665;2956;OTOFORM A/SOFT X - S50 x8;4;0;E7;232;232;232;
0011;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;22121315;31.12.2022;22120665;2956;OTOFORM A/SOFT X - S50 x8;1;100;E7;58;0;0;
0011;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;22121315;31.12.2022;22120665;SC2022;Surcharge Conjoncturelle +3%;1;0;C4;10,55;10,554;12,665;
0011;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;22121315;31.12.2022;22120679;AE19;ANTI EAU COQUILLE;2;30;E7;46,4;32,48;32,48;
0011;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;22121315;31.12.2022;22120679;PORT1;PORT + EMBALLAGE-ETRANG;1;0;E7;14,4;14,4;14,4;
0011;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;22121315;31.12.2022;22120679;VARIO44;VARIOTHERM LIFESTYLE FUTURE EPAUL. COURT;2;18;E7;84,2;69,044;69,044;
0011;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;22121315;31.12.2022;22120679;ZB;PERCAGE SUPP;2;18;E7;6;4,92;4,92;
0011;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;22121315;31.12.2022;22120679;VERS;ASSURANCE;1;0;E7;1;1;1;
0011;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;22121315;31.12.2022;22120679;SC2022;Surcharge Conjoncturelle +3%;1;0;E7;3,84;3,838;3,838;
0011;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;22121315;31.12.2022;22120679;SNR2;GRAVURE LOGO;2;30;E7;4;2,8;2,8;
0011;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;22121315;31.12.2022;22120679;SNR2;GRAVURE LOGO;2;18;E7;4;3,28;3,28;
0011;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;22121315;31.12.2022;22120841;PORT1;PORT + EMBALLAGE-ETRANG;1;0;E7;14,4;14,4;14,4;
0011;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;22121315;31.12.2022;22120841;VARIO44;VARIOTHERM LIFESTYLE FUTURE EPAUL. COURT;2;18;E7;84,2;69,044;69,044;
0011;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;22121315;31.12.2022;22120841;ZB;PERCAGE SUPP;2;18;E7;6;4,92;4,92;
0011;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;22121315;31.12.2022;22120841;VERS;ASSURANCE;1;0;E7;1;1;1;
0011;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;22121315;31.12.2022;22120841;SC2022;Surcharge Conjoncturelle +3%;1;0;E7;2,78;2,779;2,779;
0011;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;22121315;31.12.2022;22120841;SNR2;GRAVURE LOGO;2;18;E7;4;3,28;3,28;
0011;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;22121315;31.12.2022;22121273;FOTO44;EMBOUT LIFESTYLE FUTURE EPAULEMENT COURT;2;18;E7;64,9;53,218;53,218;
0011;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;22121315;31.12.2022;22121273;PORT1;PORT + EMBALLAGE-ETRANG;1;0;E7;14,4;14,4;14,4;
0011;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;22121315;31.12.2022;22121273;VERS;ASSURANCE;1;0;E7;1;1;1;
0011;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;22121315;31.12.2022;22121273;SC2022;Surcharge Conjoncturelle +3%;1;0;E7;2,16;2,157;2,157;
0011;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;22121315;31.12.2022;22121273;SNR2;GRAVURE LOGO;2;18;E7;4;3,28;3,28;
0011;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;22121315;31.12.2022;22121464;FOTO20;FOTOTEC SQUELETTE;2;18;E7;42,2;34,604;34,604;
0011;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;22121315;31.12.2022;22121464;FOTO44;EMBOUT LIFESTYLE FUTURE EPAULEMENT COURT;2;18;E7;64,9;53,218;53,218;
0011;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;22121315;31.12.2022;22121464;PORT1;PORT + EMBALLAGE-ETRANG;1;0;E7;14,4;14,4;14,4;
0011;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;22121315;31.12.2022;22121464;VERS;ASSURANCE;1;0;E7;1;1;1;
0011;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;22121315;31.12.2022;22121464;SC2022;Surcharge Conjoncturelle +3%;1;0;E7;3,29;3,293;3,293;
0011;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;22121315;31.12.2022;22121464;SNR2;GRAVURE LOGO;2;18;E7;4;3,28;3,28;
0011;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;22121315;31.12.2022;22121464;SNR2;GRAVURE LOGO;2;18;E7;4;3,28;3,28;
0011;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;22121315;31.12.2022;22121629;FOTO44;EMBOUT LIFESTYLE FUTURE EPAULEMENT COURT;1;18;E7;32,45;26,609;26,609;
0011;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;22121315;31.12.2022;22121629;NL;LAQUE NANOSCREEN;1;18;E7;2;1,64;1,64;
0011;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;22121315;31.12.2022;22121629;PORT1;PORT + EMBALLAGE-ETRANG;1;0;E7;14,4;14,4;14,4;
0011;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;22121315;31.12.2022;22121629;VERS;ASSURANCE;1;0;E7;1;1;1;
0011;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;22121315;31.12.2022;22121629;SC2022;Surcharge Conjoncturelle +3%;1;0;E7;1,31;1,309;1,309;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22120170;FOTO20;FOTOTEC SQUELETTE;2;18;E7;42,2;34,604;34,604;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22120170;PORT1;PORT + EMBALLAGE-ETRANG;1;0;E7;14,4;14,4;14,4;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22120170;VERS;ASSURANCE;1;0;E7;1;1;1;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22120170;SC2022;Surcharge Conjoncturelle +3%;1;0;E7;1,6;1,599;1,599;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22120170;SNR2;GRAVURE LOGO;2;18;E7;4;3,28;3,28;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22120292;FOTO20;FOTOTEC SQUELETTE;1;100;E7;21,1;0;0;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22120292;FOTO42;FOTOTEC LIFESTYLE ACTIVE;2;18;E7;61,8;50,676;50,676;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22120292;PORT1;PORT + EMBALLAGE-ETRANG;1;0;E7;14,4;14,4;14,4;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22120292;VERS;ASSURANCE;1;0;E7;1;1;1;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22120292;SC2022;Surcharge Conjoncturelle +3%;1;0;E7;2,08;2,081;2,081;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22120292;SNR2;GRAVURE LOGO;1;100;E7;2;0;0;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22120292;SNR2;GRAVURE LOGO;2;18;E7;4;3,28;3,28;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22120451;AB16;COMFORT NIGHT CANULE COMPACT;2;18;E7;46,4;38,048;38,048;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22120451;FOTO42;FOTOTEC LIFESTYLE ACTIVE;2;18;E7;61,8;50,676;50,676;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22120451;PORT1;PORT + EMBALLAGE-ETRANG;1;0;E7;14,4;14,4;14,4;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22120451;VERS;ASSURANCE;1;0;E7;1;1;1;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22120451;SC2022;Surcharge Conjoncturelle +3%;1;0;E7;3,32;3,321;3,321;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22120451;SNR2;GRAVURE LOGO;2;18;E7;4;3,28;3,28;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22120451;SNR2;GRAVURE LOGO;2;18;E7;4;3,28;3,28;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22120514;FOTO48;FOTOTEC STYLE ACTIVE;2;18;E7;84,2;69,044;69,044;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22120514;PORT1;PORT + EMBALLAGE-ETRANG;1;0;E7;14,4;14,4;14,4;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22120514;VERS;ASSURANCE;1;0;E7;1;1;1;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22120514;SC2022;Surcharge Conjoncturelle +3%;1;0;E7;2,63;2,632;2,632;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22120514;SNR2;GRAVURE LOGO;2;18;E7;4;3,28;3,28;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22120780;FOTO20;FOTOTEC SQUELETTE;1;18;E7;21,1;17,302;17,302;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22120780;PORT1;PORT + EMBALLAGE-ETRANG;1;0;E7;14,4;14,4;14,4;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22120780;VERS;ASSURANCE;1;0;E7;1;1;1;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22120780;SC2022;Surcharge Conjoncturelle +3%;1;0;E7;1,03;1,03;1,03;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22120780;SNR2;GRAVURE LOGO;1;18;E7;2;1,64;1,64;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22121044;FOTO42;FOTOTEC LIFESTYLE ACTIVE;1;18;E7;30,9;25,338;25,338;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22121044;FOTO42;FOTOTEC LIFESTYLE ACTIVE;1;18;E7;30,9;25,338;25,338;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22121044;FOTO48;FOTOTEC STYLE ACTIVE;1;18;E7;42,1;34,522;34,522;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22121044;PORT1;PORT + EMBALLAGE-ETRANG;1;0;E7;14,4;14,4;14,4;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22121044;VERS;ASSURANCE;1;0;E7;1;1;1;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22121044;SC2022;Surcharge Conjoncturelle +3%;1;0;E7;3,17;3,166;3,166;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22121044;SNR2;GRAVURE LOGO;1;18;E7;2;1,64;1,64;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22121044;SNR2;GRAVURE LOGO;1;18;E7;2;1,64;1,64;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22121044;SNR2;GRAVURE LOGO;1;18;E7;2;1,64;1,64;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22121203;AB16;COMFORT NIGHT CANULE COMPACT;2;18;E7;46,4;38,048;38,048;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22121203;PORT1;PORT + EMBALLAGE-ETRANG;1;0;E7;14,4;14,4;14,4;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22121203;VERS;ASSURANCE;1;0;E7;1;1;1;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22121203;SC2022;Surcharge Conjoncturelle +3%;1;0;E7;1,7;1,702;1,702;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22121203;SNR2;GRAVURE LOGO;2;18;E7;4;3,28;3,28;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22121315;FOTO20;FOTOTEC SQUELETTE;1;18;E7;21,1;17,302;17,302;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22121315;FOTO20;FOTOTEC SQUELETTE;2;18;E7;42,2;34,604;34,604;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22121315;PORT1;PORT + EMBALLAGE-ETRANG;1;0;E7;14,4;14,4;14,4;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22121315;VERS;ASSURANCE;1;0;E7;1;1;1;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22121315;SC2022;Surcharge Conjoncturelle +3%;1;0;E7;2,17;2,167;2,167;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22121315;SNR2;GRAVURE LOGO;1;18;E7;2;1,64;1,64;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22121315;SNR2;GRAVURE LOGO;2;18;E7;4;3,28;3,28;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22121465;PORT1;PORT + EMBALLAGE-ETRANG;1;0;E7;14,4;14,4;14,4;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22121465;SNR;GRAVURE D/G;2;18;E7;4;3,28;3,28;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22121465;VARIO44;VARIOTHERM LIFESTYLE FUTURE EPAUL. COURT;2;18;E7;84,2;69,044;69,044;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22121465;ZB;PERCAGE SUPP;2;18;E7;6;4,92;4,92;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22121465;VERS;ASSURANCE;1;0;E7;1;1;1;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22121465;SC2022;Surcharge Conjoncturelle +3%;1;0;E7;2,88;2,878;2,878;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22121465;SNR2;GRAVURE LOGO;2;18;E7;4;3,28;3,28;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22121560;PORT1;PORT + EMBALLAGE-ETRANG;1;0;E7;14,4;14,4;14,4;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22121560;SNR;GRAVURE D/G;2;18;E7;4;3,28;3,28;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22121560;VARIO44;VARIOTHERM LIFESTYLE FUTURE EPAUL. COURT;2;18;E7;84,2;69,044;69,044;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22121560;VERS;ASSURANCE;1;0;E7;1;1;1;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22121560;SC2022;Surcharge Conjoncturelle +3%;1;0;E7;2,73;2,73;2,73;
002;ACUITIS LUXEMBOURG;C.C. DE KIRCHBERG 2 RUE ALPHONSE WEICKER L2721 LUXEMBOURG LUXEMBOURG;FA;22121316;31.12.2022;22121560;SNR2;GRAVURE LOGO;2;18;E7;4;3,28;3,28;
003;ACUITIS PLACE DE PARIS;34-38 AVENUE DE LA LIBERTE  L1930 LUXEMBOURG LUXEMBOURG;FA;22121317;31.12.2022;22120361;FOTO44;EMBOUT LIFESTYLE FUTURE EPAULEMENT COURT;2;18;E7;64,9;53,218;53,218;
